0.000015	0.159481
0.000031	0.202728
0.000046	0.230098
0.000061	0.402399
0.000076	0.581578
0.000092	0.503927
0.000107	0.590139
0.000122	0.609744
0.000137	0.632689
0.000153	0.810759
0.000168	0.95292
0.000183	0.931198
0.000198	1.04746
0.000214	1.0161
0.000229	1.18598
0.000244	1.12815
0.000259	1.04335
0.000275	1.07616
0.000290	1.13491
0.000305	1.19255
0.000320	1.24048
0.000336	1.26746
0.000351	1.08025
0.000366	1.13851
0.000381	1.25467
0.000397	1.26757
0.000412	1.23085
0.000427	1.12372
0.000443	1.18599
0.000458	1.09559
0.000473	1.19001
0.000488	1.0156
0.000504	0.970098
0.000519	0.915426
0.000534	1.0992
0.000549	0.88153
0.000565	0.941002
0.000580	0.956298
0.000595	0.867367
0.000610	0.883044
0.000626	0.744039
0.000641	0.739474
0.000656	0.680376
0.000671	0.879448
0.000687	0.800279
0.000702	0.692793
0.000717	0.800765
0.000732	0.78845
0.000748	0.690301
0.000763	0.568292
0.000778	0.689483
0.000793	0.539546
0.000809	0.529022
0.000824	0.641489
0.000839	0.642042
0.000854	0.39338
0.000870	0.527644
0.000885	0.50329
0.000900	0.431937
0.000916	0.375235
0.000931	0.2793
0.000946	0.322938
0.000961	0.473892
0.000977	0.265748
0.000992	0.368984
0.001007	0.368733
0.001022	0.238464
0.001038	0.157065
0.001053	0.198172
0.001068	0.275055
0.001083	0.055309
0.001099	-0.0168264
0.001114	-0.00904107
0.001129	0.00722437
0.001144	0.158873
0.001160	-0.0682214
0.001175	0.0444232
0.001190	0.0574946
0.001205	-0.158851
0.001221	-0.0316435
0.001236	-0.118171
0.001251	-0.281162
0.001266	-0.281916
0.001282	-0.087113
0.001297	-0.115837
0.001312	-0.364228
0.001328	-0.396204
0.001343	-0.178649
0.001358	-0.249192
0.001373	-0.330086
0.001389	-0.416526
0.001404	-0.469994
0.001419	-0.303914
0.001434	-0.485725
0.001450	-0.453323
0.001465	-0.429655
0.001480	-0.497044
0.001495	-0.569934
0.001511	-0.602415
0.001526	-0.423205
0.001541	-0.663515
0.001556	-0.619882
0.001572	-0.486824
0.001587	-0.603283
0.001602	-0.607275
0.001617	-0.746451
0.001633	-0.613912
0.001648	-0.659215
0.001663	-0.849344
0.001678	-0.90725
0.001694	-0.799525
0.001709	-0.780427
0.001724	-0.885619
0.001740	-0.842962
0.001755	-0.873356
0.001770	-0.981499
0.001785	-1.07133
0.001801	-0.927608
0.001816	-1.06184
0.001831	-0.925506
0.001846	-1.10555
0.001862	-1.20857
0.001877	-1.18748
0.001892	-1.08253
0.001907	-1.15771
0.001923	-0.983729
0.001938	-1.18375
0.001953	-1.02404
0.001968	-1.15971
0.001984	-1.08799
0.001999	-1.16387
0.002014	-1.0537
0.002029	-0.901288
0.002045	-1.0762
0.002060	-1.04384
0.002075	-0.766133
0.002090	-0.860443
0.002106	-0.655432
0.002121	-0.65279
0.002136	-0.537071
0.002151	-0.620131
0.002167	-0.560512
0.002182	-0.387309
0.002197	-0.268338
0.002213	-0.400312
0.002228	-0.133553
0.002243	-0.180906
0.002258	-0.103359
0.002274	0.0636696
0.002289	0.265496
0.002304	0.229309
0.002319	0.232451
0.002335	0.253315
0.002350	0.515916
0.002365	0.627068
0.002380	0.570948
0.002396	0.730649
0.002411	0.629659
0.002426	0.80576
0.002441	0.986821
0.002457	1.01905
0.002472	0.995229
0.002487	1.0669
0.002502	1.11654
0.002518	1.13748
0.002533	1.18604
0.002548	1.18295
0.002563	1.13444
0.002579	1.31845
0.002594	1.15435
0.002609	1.14418
0.002625	1.16441
0.002640	1.2463
0.002655	1.32324
0.002670	1.10434
0.002686	1.05464
0.002701	1.2177
0.002716	1.13029
0.002731	1.06696
0.002747	1.12636
0.002762	1.06106
0.002777	1.14328
0.002792	1.11948
0.002808	0.991069
0.002823	1.0747
0.002838	0.994029
0.002853	0.825005
0.002869	0.907693
0.002884	0.929524
0.002899	0.874475
0.002914	0.900684
0.002930	0.811951
0.002945	0.685162
0.002960	0.74007
0.002975	0.752987
0.002991	0.794137
0.003006	0.59953
0.003021	0.586138
0.003036	0.560306
0.003052	0.535819
0.003067	0.708849
0.003082	0.577576
0.003098	0.572018
0.003113	0.55936
0.003128	0.600907
0.003143	0.565518
0.003159	0.515123
0.003174	0.464302
0.003189	0.448392
0.003204	0.353584
0.003220	0.292822
0.003235	0.233751
0.003250	0.244516
0.003265	0.184269
0.003281	0.381837
0.003296	0.141808
0.003311	0.296795
0.003326	0.081407
0.003342	0.0401449
0.003357	0.242931
0.003372	0.178242
0.003387	0.188637
0.003403	0.0577798
0.003418	0.160991
0.003433	-0.0194384
0.003448	-0.113538
0.003464	0.0542526
0.003479	-0.027741
0.003494	-0.0225368
0.003510	-0.128184
0.003525	-0.212514
0.003540	-0.102311
0.003555	-0.317382
0.003571	-0.115472
0.003586	-0.266115
0.003601	-0.417749
0.003616	-0.409204
0.003632	-0.318028
0.003647	-0.228035
0.003662	-0.302677
0.003677	-0.283281
0.003693	-0.500696
0.003708	-0.340717
0.003723	-0.556522
0.003738	-0.449816
0.003754	-0.427576
0.003769	-0.498419
0.003784	-0.57146
0.003799	-0.469105
0.003815	-0.555504
0.003830	-0.669891
0.003845	-0.606235
0.003860	-0.65617
0.003876	-0.785303
0.003891	-0.682321
0.003906	-0.616594
0.003922	-0.813786
0.003937	-0.697041
0.003952	-0.777412
0.003967	-0.943582
0.003983	-0.906733
0.003998	-0.775732
0.004013	-0.806014
0.004028	-0.958528
0.004044	-1.04984
0.004059	-0.934853
0.004074	-0.942894
0.004089	-1.08928
0.004105	-1.1264
0.004120	-1.01729
0.004135	-1.21064
0.004150	-1.20009
0.004166	-1.00945
0.004181	-1.01313
0.004196	-1.18786
0.004211	-1.1291
0.004227	-0.988204
0.004242	-1.02048
0.004257	-1.18049
0.004272	-0.991986
0.004288	-1.07446
0.004303	-1.04175
0.004318	-0.931645
0.004333	-0.845363
0.004349	-0.902467
0.004364	-0.919574
0.004379	-0.727445
0.004395	-0.5815
0.004410	-0.531715
0.004425	-0.560147
0.004440	-0.631161
0.004456	-0.506197
0.004471	-0.366476
0.004486	-0.342112
0.004501	-0.0658193
0.004517	-0.0757137
0.004532	0.0928418
0.004547	0.117477
0.004562	0.254421
0.004578	0.135602
0.004593	0.285282
0.004608	0.510702
0.004623	0.409879
0.004639	0.483002
0.004654	0.522669
0.004669	0.689958
0.004684	0.629427
0.004700	0.702203
0.004715	0.903946
0.004730	0.834601
0.004745	1.06154
0.004761	1.14095
0.004776	1.05902
0.004791	1.07545
0.004807	1.00539
0.004822	1.07566
0.004837	1.2796
0.004852	1.24187
0.004868	1.11422
0.004883	1.29037
0.004898	1.14333
0.004913	1.13089
0.004929	1.16579
0.004944	1.07027
0.004959	1.17251
0.004974	1.12302
0.004990	1.19643
0.005005	1.10607
0.005020	0.990557
0.005035	1.20127
0.005051	1.08391
0.005066	1.03186
0.005081	1.11416
0.005096	1.08496
0.005112	1.02819
0.005127	0.805864
0.005142	0.963522
0.005157	0.95995
0.005173	0.748518
0.005188	0.780634
0.005203	0.655189
0.005219	0.71304
0.005234	0.691865
0.005249	0.806777
0.005264	0.758325
0.005280	0.639284
0.005295	0.531513
0.005310	0.668776
0.005325	0.588368
0.005341	0.523705
0.005356	0.652065
0.005371	0.603522
0.005386	0.529038
0.005402	0.428356
0.005417	0.563529
0.005432	0.423398
0.005447	0.467929
0.005463	0.513525
0.005478	0.482048
0.005493	0.43182
0.005508	0.440339
0.005524	0.404917
0.005539	0.237001
0.005554	0.352902
0.005569	0.313871
0.005585	0.115108
0.005600	0.124754
0.005615	0.179458
0.005630	0.0930794
0.005646	0.0970284
0.005661	0.20928
0.005676	0.0225236
0.005692	0.108989
0.005707	0.0443099
0.005722	-0.0937153
0.005737	0.0577061
0.005753	-0.192991
0.005768	-0.146111
0.005783	-0.105047
0.005798	-0.144013
0.005814	-0.139836
0.005829	-0.218566
0.005844	-0.194278
0.005859	-0.24277
0.005875	-0.220287
0.005890	-0.308793
0.005905	-0.205191
0.005920	-0.385714
0.005936	-0.405885
0.005951	-0.310715
0.005966	-0.518093
0.005981	-0.506035
0.005997	-0.422235
0.006012	-0.503141
0.006027	-0.530474
0.006042	-0.460697
0.006058	-0.445088
0.006073	-0.527258
0.006088	-0.647061
0.006104	-0.691956
0.006119	-0.744182
0.006134	-0.635661
0.006149	-0.6612
0.006165	-0.780845
0.006180	-0.800915
0.006195	-0.848442
0.006210	-0.880697
0.006226	-0.855574
0.006241	-0.830406
0.006256	-0.795849
0.006271	-0.963991
0.006287	-0.908962
0.006302	-0.927424
0.006317	-0.865493
0.006332	-1.10304
0.006348	-1.0729
0.006363	-1.07308
0.006378	-1.18027
0.006393	-0.943475
0.006409	-1.20612
0.006424	-1.00985
0.006439	-1.22144
0.006454	-1.17228
0.006470	-1.04163
0.006485	-1.03267
0.006500	-1.06846
0.006516	-1.10469
0.006531	-1.04579
0.006546	-1.12845
0.006561	-0.978223
0.006577	-0.927068
0.006592	-0.933963
0.006607	-0.996486
0.006622	-0.93152
0.006638	-0.748234
0.006653	-0.790696
0.006668	-0.733014
0.006683	-0.541849
0.006699	-0.699403
0.006714	-0.577383
0.006729	-0.403387
0.006744	-0.422004
0.006760	-0.209386
0.006775	-0.290118
0.006790	-0.215237
0.006805	0.0588988
0.006821	0.124526
0.006836	0.132271
0.006851	0.318752
0.006866	0.366898
0.006882	0.393595
0.006897	0.513554
0.006912	0.622648
0.006927	0.51615
0.006943	0.669319
0.006958	0.774673
0.006973	0.884297
0.006989	0.977673
0.007004	0.842816
0.007019	0.925134
0.007034	1.12858
0.007050	1.17929
0.007065	1.20382
0.007080	1.01871
0.007095	1.16343
0.007111	1.21561
0.007126	1.27802
0.007141	1.31634
0.007156	1.21192
0.007172	1.30572
0.007187	1.11215
0.007202	1.09538
0.007217	1.08228
0.007233	1.28156
0.007248	1.18335
0.007263	1.06394
0.007278	1.17622
0.007294	1.05302
0.007309	1.12177
0.007324	1.06246
0.007339	0.901304
0.007355	1.00306
0.007370	0.982841
0.007385	1.03313
0.007401	0.954302
0.007416	0.747044
0.007431	0.926645
0.007446	0.805806
0.007462	0.724894
0.007477	0.897373
0.007492	0.811468
0.007507	0.621573
0.007523	0.627321
